text,label
Mancanza supporto inserimento lavoro [SEP] Non è stata effettuata la valutazione delle competenze della persona con disabilità.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non esiste raccordo tra servizi sociali e centri per l'impiego.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato attivato il progetto di inclusione lavorativa finanziato dal Comune.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non esistono cooperative sociali di tipo B attive nel territorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stata effettuata la valutazione delle competenze della persona con disabilità.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è prevista la figura del job coach nel progetto di inserimento.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il giovane con disabilità intellettiva non ha accesso ai percorsi di apprendistato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non vengono organizzati stage in aziende con esperienze di inclusione consolidate.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non sono stati attivati percorsi di formazione professionale adattati.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il tutoraggio aziendale è stato affidato a una persona non formata.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il servizio di accompagnamento al lavoro non copre i week-end.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non esiste un servizio di orientamento lavorativo per persone con disabilità nel territorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è prevista la figura del job coach nel progetto di inserimento.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non esiste un servizio di orientamento lavorativo per persone con disabilità nel territorio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il progetto di work inclusion non include competenze digitali di base.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è stato rispettato il piano di inserimento progressivo nelle mansioni.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il Centro per l'impiego non ha personale formato per il collocamento mirato.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non vengono organizzati incontri tra persone con disabilità e potenziali datori di lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato attivato nessun percorso di alternanza scuola-lavoro adatto.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il progetto di work inclusion non include competenze digitali di base.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stato attivato nessun percorso di alternanza scuola-lavoro adatto.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stato attivato il servizio di assistenza in loco durante il tirocinio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La persona con disabilità psichica non ha accesso ai programmi di reinserimento.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non esistono cooperative sociali di tipo B attive nel territorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] La borsa lavoro è stata interrotta prima del completamento del percorso.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è prevista la figura del job coach nel progetto di inserimento.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il percorso di tirocinio formativo non è stato avviato nonostante la richiesta.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è prevista la figura del job coach nel progetto di inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non sono stati attivati percorsi di formazione professionale adattati.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il candidato con disabilità è stato scartato senza che venisse applicato il collocamento obbligatorio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è stata garantita la presenza del tutor durante il periodo di tirocinio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è stato attivato il progetto di inclusione lavorativa finanziato dal Comune.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il giovane con disabilità intellettiva non ha accesso ai percorsi di apprendistato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non esistono incentivi per le imprese che assumono persone con disabilità nel territorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato attivato il progetto di inclusione lavorativa finanziato dal Comune.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stata garantita la riservatezza dei dati sanitari durante la selezione.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non esiste raccordo tra servizi sociali e centri per l'impiego.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non esistono cooperative sociali di tipo B attive nel territorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il progetto di orientamento non include la conoscenza dei diritti del lavoratore.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non esistono cooperative sociali di tipo B attive nel territorio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il percorso di inclusione lavorativa non è stato adeguato alla diagnosi aggiornata.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il progetto di orientamento non include la conoscenza dei diritti del lavoratore.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il Centro per l'impiego non ha personale formato per il collocamento mirato.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è previsto un fondo per coprire i costi degli ausili sul posto di lavoro.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La famiglia non è stata coinvolta nel progetto di inserimento lavorativo.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il percorso di inclusione lavorativa non è stato adeguato alla diagnosi aggiornata.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non esistono incentivi per le imprese che assumono persone con disabilità nel territorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non esistono incentivi per le imprese che assumono persone con disabilità nel territorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] L'inserimento in cooperativa sociale non ha previsto un percorso di tutoraggio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] L'inserimento in cooperativa sociale non ha previsto un percorso di tutoraggio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il percorso di inclusione lavorativa non è stato adeguato alla diagnosi aggiornata.,Inclusione lavorativa
Collocamento mirato fermo [SEP] L'inserimento in cooperativa sociale non ha previsto un percorso di tutoraggio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il progetto di work inclusion non include competenze digitali di base.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stata garantita la riservatezza dei dati sanitari durante la selezione.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il percorso di tirocinio formativo non è stato avviato nonostante la richiesta.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non esistono sportelli informativi sul collocamento mirato nel territorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] L'azienda convenzionata non ha rispettato i tempi previsti per l'inserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il progetto di orientamento non include la conoscenza dei diritti del lavoratore.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il percorso di tirocinio formativo non è stato avviato nonostante la richiesta.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il tutoraggio aziendale è stato affidato a una persona non formata.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il tutoraggio aziendale è stato affidato a una persona non formata.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non vengono organizzati incontri tra persone con disabilità e potenziali datori di lavoro.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] L'azienda convenzionata non ha rispettato i tempi previsti per l'inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stato attivato nessun percorso di alternanza scuola-lavoro adatto.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non vengono documentati i progressi nel percorso di inclusione.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il servizio non ha risposto alla richiesta di attivazione del collocamento mirato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è stato attivato il progetto di inclusione lavorativa finanziato dal Comune.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] L'inserimento in cooperativa sociale non ha previsto un percorso di tutoraggio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] La borsa lavoro è stata interrotta prima del completamento del percorso.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stato attivato nessun percorso di alternanza scuola-lavoro adatto.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è stata garantita la presenza del tutor durante il periodo di tirocinio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è prevista la figura del job coach nel progetto di inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non vengono organizzati incontri tra persone con disabilità e potenziali datori di lavoro.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il percorso di autonomia lavorativa non prevede attività di simulazione.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La convenzione tra azienda e servizi è scaduta senza rinnovo.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il tutoraggio aziendale è stato affidato a una persona non formata.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il dossier di presentazione al datore di lavoro non include le esigenze specifiche del candidato.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non viene effettuata la verifica periodica del percorso di inserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il tirocinio non è stato rinnovato nonostante la valutazione positiva.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non vengono documentati i progressi nel percorso di inclusione.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il servizio di accompagnamento al lavoro non copre i week-end.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il Centro per l'impiego non ha personale formato per il collocamento mirato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il candidato con disabilità è stato scartato senza che venisse applicato il collocamento obbligatorio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non esistono sportelli informativi sul collocamento mirato nel territorio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il progetto di work inclusion non include competenze digitali di base.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il tirocinio non è stato rinnovato nonostante la valutazione positiva.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La persona ha concluso la formazione ma non ha trovato sbocchi lavorativi.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il curriculum vitae del candidato con disabilità non viene preso in considerazione.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il giovane con disabilità intellettiva non ha accesso ai percorsi di apprendistato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il giovane con disabilità intellettiva non ha accesso ai percorsi di apprendistato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è prevista la figura del job coach nel progetto di inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] La persona con disabilità psichica non ha accesso ai programmi di reinserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il percorso di tirocinio formativo non è stato avviato nonostante la richiesta.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non viene effettuata la verifica periodica del percorso di inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il Centro per l'impiego non ha personale formato per il collocamento mirato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è stato predisposto un piano di accompagnamento personalizzato al lavoro.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non vengono documentati i progressi nel percorso di inclusione.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non esiste un servizio di orientamento lavorativo per persone con disabilità nel territorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il percorso lavorativo non è stato personalizzato sulle potenzialità della persona.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non vengono organizzati incontri tra persone con disabilità e potenziali datori di lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il progetto di inserimento lavorativo è stato sospeso senza motivazione.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il percorso di autonomia lavorativa non prevede attività di simulazione.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stata effettuata la valutazione delle competenze della persona con disabilità.,Inclusione lavorativa
Tirocinio non attivato [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Tirocinio non attivato [SEP] La borsa lavoro è stata interrotta prima del completamento del percorso.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il candidato con disabilità è stato scartato senza che venisse applicato il collocamento obbligatorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è previsto un fondo per coprire i costi degli ausili sul posto di lavoro.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il servizio non ha risposto alla richiesta di attivazione del collocamento mirato.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato previsto un adattamento degli orari per esigenze terapeutiche.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il servizio di accompagnamento al lavoro non copre i week-end.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non vengono organizzati stage in aziende con esperienze di inclusione consolidate.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il progetto di inserimento lavorativo è stato sospeso senza motivazione.,Inclusione lavorativa
Collocamento mirato fermo [SEP] L'inserimento in cooperativa sociale non ha previsto un percorso di tutoraggio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il Centro per l'impiego non ha personale formato per il collocamento mirato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stato attivato nessun percorso di alternanza scuola-lavoro adatto.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato rispettato il piano di inserimento progressivo nelle mansioni.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il servizio non ha risposto alla richiesta di attivazione del collocamento mirato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il servizio di accompagnamento al lavoro non copre i week-end.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il tirocinio non è stato rinnovato nonostante la valutazione positiva.,Inclusione lavorativa
Tirocinio non attivato [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] L'azienda convenzionata non ha rispettato i tempi previsti per l'inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non esistono cooperative sociali di tipo B attive nel territorio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non vengono organizzati stage in aziende con esperienze di inclusione consolidate.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non vengono organizzati stage in aziende con esperienze di inclusione consolidate.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato rispettato il piano di inserimento progressivo nelle mansioni.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] L'inserimento in cooperativa sociale non ha previsto un percorso di tutoraggio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato attivato il servizio di assistenza in loco durante il tirocinio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] La borsa lavoro è stata interrotta prima del completamento del percorso.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non esiste un servizio di orientamento lavorativo per persone con disabilità nel territorio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] L'azienda convenzionata non ha rispettato i tempi previsti per l'inserimento.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il percorso lavorativo non è stato personalizzato sulle potenzialità della persona.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non vengono organizzati incontri tra persone con disabilità e potenziali datori di lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il candidato non è stato informato delle agevolazioni previste per le aziende.,Inclusione lavorativa
Tirocinio non attivato [SEP] La borsa lavoro è stata interrotta prima del completamento del percorso.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il giovane con disabilità intellettiva non ha accesso ai percorsi di apprendistato.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il Centro per l'impiego non ha personale formato per il collocamento mirato.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non esistono incentivi per le imprese che assumono persone con disabilità nel territorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] La borsa lavoro è stata interrotta prima del completamento del percorso.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non sono stati attivati percorsi di formazione professionale adattati.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è disponibile un servizio di mediazione tra persona con disabilità e datore di lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il progetto di inserimento lavorativo è stato sospeso senza motivazione.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stata garantita la presenza del tutor durante il periodo di tirocinio.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il tirocinio non è stato rinnovato nonostante la valutazione positiva.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non vengono documentati i progressi nel percorso di inclusione.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il dossier di presentazione al datore di lavoro non include le esigenze specifiche del candidato.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il percorso lavorativo non è stato personalizzato sulle potenzialità della persona.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non esistono incentivi per le imprese che assumono persone con disabilità nel territorio.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il percorso lavorativo non è stato personalizzato sulle potenzialità della persona.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il candidato con disabilità è stato scartato senza che venisse applicato il collocamento obbligatorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] La persona con disabilità visiva non ha accesso ai corsi di informatica necessari.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il tirocinio non è stato rinnovato nonostante la valutazione positiva.,Inclusione lavorativa
Tirocinio non attivato [SEP] La famiglia non è stata coinvolta nel progetto di inserimento lavorativo.,Inclusione lavorativa
Collocamento mirato fermo [SEP] L'azienda convenzionata non ha rispettato i tempi previsti per l'inserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non sono stati attivati i percorsi di borsa lavoro previsti dalla ASL.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il percorso lavorativo non è stato personalizzato sulle potenzialità della persona.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non vengono organizzati stage in aziende con esperienze di inclusione consolidate.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è previsto un fondo per coprire i costi degli ausili sul posto di lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non sono state attivate convenzioni con aziende private per l'inserimento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il tutoraggio aziendale è stato affidato a una persona non formata.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il percorso lavorativo non è stato personalizzato sulle potenzialità della persona.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il progetto di inserimento lavorativo è stato sospeso senza motivazione.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La persona con disabilità psichica non ha accesso ai programmi di reinserimento.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non esiste un servizio di orientamento lavorativo per persone con disabilità nel territorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il dossier di presentazione al datore di lavoro non include le esigenze specifiche del candidato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Il candidato con disabilità è stato scartato senza che venisse applicato il collocamento obbligatorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stato predisposto un piano di accompagnamento personalizzato al lavoro.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Il giovane con disabilità intellettiva non ha accesso ai percorsi di apprendistato.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non sono stati attivati i percorsi di borsa lavoro previsti dalla ASL.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stata effettuata la valutazione delle competenze della persona con disabilità.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non esistono cooperative sociali di tipo B attive nel territorio.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il percorso di tirocinio formativo non è stato avviato nonostante la richiesta.,Inclusione lavorativa
Collocamento mirato fermo [SEP] La famiglia non è stata coinvolta nel progetto di inserimento lavorativo.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non vengono documentati i progressi nel percorso di inclusione.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non viene garantita una sede di lavoro accessibile nell'ambito del collocamento.,Inclusione lavorativa
Tirocinio non attivato [SEP] Il percorso di inclusione lavorativa non è stato adeguato alla diagnosi aggiornata.,Inclusione lavorativa
Mancanza supporto inserimento lavoro [SEP] Non è stato attivato il servizio di assistenza in loco durante il tirocinio.,Inclusione lavorativa
Tirocinio non attivato [SEP] Non è stato rispettato il piano di inserimento progressivo nelle mansioni.,Inclusione lavorativa
Collocamento mirato fermo [SEP] Non sono stati attivati i percorsi di borsa lavoro previsti dalla ASL.,Inclusione lavorativa
Assistenza domiciliare non attivata [SEP] Non è stata effettuata la valutazione UVMD aggiornata.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La fornitura di ausili è bloccata da mesi per problemi burocratici.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il servizio di sollievo per il caregiver non è disponibile nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] L'assistenza domiciliare non è stata attivata nei tempi previsti.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il progetto di vita non è stato redatto nonostante le reiterate richieste.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Il progetto di vita è stato redatto senza il coinvolgimento diretto della persona.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona non riceve supporto nutrizionale specifico a domicilio.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] La persona con disabilità grave non può accedere ai centri di riabilitazione.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non vengono attivate le misure di supporto per il caregiver in caso di emergenza.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata rispettata la scelta della persona riguardo al proprio progetto di vita.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stato rinnovato il piano terapeutico del farmaco essenziale.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stato redatto il Piano Assistenziale Individualizzato aggiornato.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il medico di base non è disponibile a domicilio per pazienti non trasportabili.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] La domanda per l'assegno di cura non ha ricevuto risposta.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non sono stati forniti ausili per la comunicazione aumentativa alternativa.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stato pianificato il percorso di uscita dalla struttura verso la vita autonoma.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Il progetto di vita non è stato redatto nonostante le reiterate richieste.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata attivata la continuità assistenziale dopo la dimissione ospedaliera.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Il piano di dimissione dall'ospedale non include un progetto di assistenza domiciliare.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] L'assistenza domiciliare non è stata attivata nei tempi previsti.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stato redatto il Piano Assistenziale Individualizzato aggiornato.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata fornita la carrozzina elettrica prescritta dallo specialista.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è disponibile un servizio di respiro per il caregiver.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è disponibile un medico specialista per la disabilità rara nel territorio.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stato redatto il Piano Assistenziale Individualizzato aggiornato.,Salute/sanità/progetto di vita/assistenza domiciliare
Progetto di vita mancante [SEP] Non è stata rispettata la scelta della persona riguardo al proprio progetto di vita.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] Non è stata fornita la carrozzina elettrica prescritta dallo specialista.,Salute/sanità/progetto di vita/assistenza domiciliare
Assistenza domiciliare non attivata [SEP] Non è stata fornita la carrozzina elettrica prescritta dallo specialista.,Salute/sanità/progetto di vita/assistenza domiciliare
Ausili non forniti [SEP] La persona non riesce ad accedere al pronto soccorso per mancanza di trasporto.,Salute/sanità/progetto di vita/assistenza domiciliare
